2012-2013|2012-12-26|Fulham|1|D. Berbatov-8-g|Southampton|1|R. Lambert-85-pen|Craven Cottage
2012-2013|2012-12-26|Manchester United|4|J. Evans-25-g;P. Evra-58-g;R.v. Persie-71-g;J. Hernandez-90-g|Newcastle United|3|J. Perch-4-g;J. Evans-29-og;P. Cisse-68-g|Old Trafford
2012-2013|2012-12-23|Chelsea|8|F. Torres-3-g;D. Luiz-29-g;B. Ivanovic-34-g;F. Lampard-58-g;Ramires-75-g;Oscar-79-pen;E. Hazard-83-g;Ramires-90-g|Aston Villa|0||Stamford Bridge
2012-2013|2012-12-23|Swansea City|1|Michu-29-g|Manchester United|1|P. Evra-15-g|The Liberty Stadium
2012-2013|2012-12-22|Tottenham Hotspur|0||Stoke City|0||White Hart Lane
2012-2013|2012-12-22|Southampton|0||Sunderland|1|S. Fletcher-42-g|St Mary's Stadium
2012-2013|2012-12-22|Liverpool|4|M. Skrtel-8-g;S. Gerrard-36-g;S. Downing-51-g;L. Suarez-90-g|Fulham|0||Anfield
2012-2013|2012-12-22|Newcastle United|1|S. Ameobi-81-g|Queens Park Rangers|0||St. James Park
2012-2013|2012-12-22|Wigan Athletic|0||Arsenal|1|M. Arteta-60-pen|The JJB Stadium
2012-2013|2012-12-22|Manchester City|1|G. Barry-90-g|Reading|0||City of Manchester Stadium
2012-2013|2012-12-22|West Bromwich Albion|2|Z. Gera-43-g;R. Lukaku-82-g|Norwich City|1|R. Snodgrass-23-g|The Hawthorns
2012-2013|2012-12-22|West Ham United|1|C. Cole-14-g|Everton|2|V. Anichebe-64-g;S. Pienaar-73-g|Upton Park
2012-2013|2012-12-17|Reading|2|A.L. Fondre-66-g;J. Kebe-71-g|Arsenal|5|L. Podolski-14-g;S. Cazorla-32-g;S. Cazorla-34-g;S. Cazorla-60-g;T. Walcott-80-g|Madejski Stadium
2012-2013|2012-12-16|West Bromwich Albion|0||West Ham United|0||The Hawthorns
2012-2013|2012-12-16|Tottenham Hotspur|1|J. Vertonghen-75-g|Swansea City|0||White Hart Lane
2012-2013|2012-12-15|Stoke City|1|K. Jones-52-g|Everton|1|R. Shawcross-36-og|Britannia Stadium
2012-2013|2012-12-15|Queens Park Rangers|2|A. Taarabt-52-g;A. Taarabt-68-g|Fulham|1|M. Petric-88-g|Loftus Road Stadium
2012-2013|2012-12-15|Norwich City|2|A. Pilkington-15-g;W. Hoolahan-64-g|Wigan Athletic|1|S. Maloney-51-g|Carrow Road
2012-2013|2012-12-15|Newcastle United|1|D. Ba-51-g|Manchester City|3|S. Ag�ero-10-g;J. Garcia-39-g;Y. Tour�-78-g|St. James Park
2012-2013|2012-12-15|Manchester United|3|R.v. Persie-16-g;T. Cleverley-19-g;W. Rooney-59-g|Sunderland|1|F. Campbell-72-g|Old Trafford
2012-2013|2012-12-15|Liverpool|1|S. Gerrard-87-g|Aston Villa|3|C. Benteke-29-g;A. Weimann-41-g;C. Benteke-51-g|Anfield
2012-2013|2012-12-11|Sunderland|3|J. McClean-3-g;S. Fletcher-28-g;S. Sessegnon-90-g|Reading|0||Stadium of Light
2012-2013|2012-12-10|Fulham|2|S. Sidwell-19-g;H. Rodallega-63-g|Newcastle United|1|H.B. Arfa-54-g|Craven Cottage
2012-2013|2012-12-09|Everton|2|N. Jelavic-90-g;S. Pienaar-90-g|Tottenham Hotspur|1|C. Dempsey-76-g|Goodison Park
2012-2013|2012-12-09|West Ham United|2|M. Noble-36-pen;S. Gerrard-43-og|Liverpool|3|G. Johnson-11-g;J. Cole-76-g;J. Collins-79-og|Upton Park
2012-2013|2012-12-09|Manchester City|2|Y. Tour�-60-g;P. Zabaleta-86-g|Manchester United|3|W. Rooney-16-g;W. Rooney-29-g;R.v. Persie-90-g|City of Manchester Stadium
2012-2013|2012-12-08|Southampton|1|J. Puncheon-61-g|Reading|0||St Mary's Stadium
2012-2013|2012-12-08|Arsenal|2|M. Arteta-26-pen;M. Arteta-64-pen|West Bromwich Albion|0||Emirates Stadium
2012-2013|2012-12-08|Aston Villa|0||Stoke City|0||Villa Park
2012-2013|2012-12-08|Wigan Athletic|2|J. McCarthy-18-g;J. McCarthy-74-g|Queens Park Rangers|2|R. Nelsen-25-g;D. Cisse-71-g|The JJB Stadium
2012-2013|2012-12-08|Swansea City|3|Michu-51-g;J.D. Guzman-59-g;Michu-90-g|Norwich City|4|S. Whittaker-16-g;S. Bassong-40-g;G. Holt-44-g;R. Snodgrass-77-g|The Liberty Stadium
2012-2013|2012-12-08|Sunderland|1|A. Johnson-66-g|Chelsea|3|F. Torres-11-g;F. Torres-45-pen;J. Mata-48-g|Stadium of Light
2012-2013|2012-12-03|Newcastle United|3|D. Ba-13-pen;D. Ba-21-g;G. Bigirimana-71-g|Wigan Athletic|0||St. James Park
2012-2013|2012-12-02|Norwich City|2|S. Bassong-8-g;A. Pilkington-37-g|Sunderland|1|C. Gardner-44-g|Carrow Road
2012-2013|2012-12-01|Liverpool|1|D. Agger-43-g|Southampton|0||Anfield
2012-2013|2012-12-01|West Bromwich Albion|0||Stoke City|1|D. Whitehead-75-g|The Hawthorns
2012-2013|2012-12-01|West Ham United|3|C. Cole-63-g;M. Diame-86-g;M. Maiga-90-g|Chelsea|1|J. Mata-13-g|Upton Park
2012-2013|2012-12-01|Manchester City|1|C. Tevez-43-pen|Everton|1|M. Fellaini-33-g|City of Manchester Stadium
2012-2013|2012-12-01|Reading|3|H. Robson-Kanu-8-g;A.L. Fondre-19-g;S. Morrison-23-g|Manchester United|4|Anderson-13-g;W. Rooney-16-pen;W. Rooney-30-g;R.v. Persie-34-g|Madejski Stadium
2012-2013|2012-12-01|Queens Park Rangers|1|J. Mackie-18-g|Aston Villa|1|B. Holman-8-g|Loftus Road Stadium
2012-2013|2012-12-01|Fulham|0||Tottenham Hotspur|3|Sandro-56-g;J. Defoe-72-g;J. Defoe-77-g|Craven Cottage
2012-2013|2012-12-01|Arsenal|0||Swansea City|2|Michu-88-g;Michu-90-g|Emirates Stadium
2012-2013|2012-11-28|Stoke City|2|J. Walters-81-g;C. Jerome-85-g|Newcastle United|1|P. Cisse-47-g|Britannia Stadium
2012-2013|2012-11-28|Wigan Athletic|0||Manchester City|2|M. Balotelli-69-g;J. Milner-72-g|The JJB Stadium
2012-2013|2012-11-28|Manchester United|1|R.v. Persie-1-g|West Ham United|0||Old Trafford
2012-2013|2012-11-28|Chelsea|0||Fulham|0||Stamford Bridge
2012-2013|2012-11-28|Tottenham Hotspur|2|A. Lennon-7-g;G. Bale-16-g|Liverpool|1|G. Bale-72-og|White Hart Lane
2012-2013|2012-11-28|Swansea City|3|Michu-9-g;W. Routledge-11-g;W. Routledge-39-g|West Bromwich Albion|1|R. Lukaku-45-g|The Liberty Stadium
2012-2013|2012-11-28|Southampton|1|R. Lambert-32-g|Norwich City|1|R. Snodgrass-45-g|St Mary's Stadium
2012-2013|2012-11-28|Everton|1|M. Fellaini-28-g|Arsenal|1|T. Walcott-1-g|Goodison Park
2012-2013|2012-11-27|Sunderland|0||Queens Park Rangers|0||Stadium of Light
2012-2013|2012-11-27|Aston Villa|1|C. Benteke-80-g|Reading|0||Villa Park
2012-2013|2012-11-25|Swansea City|0||Liverpool|0||The Liberty Stadium
2012-2013|2012-11-25|Southampton|2|A. Lallana-34-g;G. Ramirez-60-g|Newcastle United|0||St Mary's Stadium
2012-2013|2012-11-25|Chelsea|0||Manchester City|0||Stamford Bridge
2012-2013|2012-11-25|Tottenham Hotspur|3|J. Defoe-44-g;G. Bale-58-g;J. Defoe-64-g|West Ham United|1|A. Carroll-82-g|White Hart Lane
2012-2013|2012-11-24|Sunderland|2|C. Gardner-73-g;S. Sessegnon-87-g|West Bromwich Albion|4|Z. Gera-30-g;S. Long-44-g;R. Lukaku-81-pen;M. Fortun�-90-g|Stadium of Light
2012-2013|2012-11-24|Manchester United|3|J. Evans-64-g;D. Fletcher-68-g;J. Hernandez-72-g|Queens Park Rangers|1|J. Mackie-52-g|Old Trafford
2012-2013|2012-11-24|Aston Villa|0||Arsenal|0||Villa Park
2012-2013|2012-11-24|Everton|1|S. Naismith-12-g|Norwich City|1|S. Bassong-90-g|Goodison Park
2012-2013|2012-11-24|Wigan Athletic|3|J. Gomez-57-g;J. Gomez-68-g;J. Gomez-90-g|Reading|2|S. Morrison-35-g;A. Al-Habsi-79-og|The JJB Stadium
2012-2013|2012-11-24|Stoke City|1|C. Adam-26-g|Fulham|0||Britannia Stadium
2012-2013|2012-11-19|West Ham United|1|J. O�Brien-48-g|Stoke City|1|J. Walters-13-g|Upton Park
2012-2013|2012-11-18|Fulham|1|M. Petric-62-g|Sunderland|3|S. Fletcher-50-g;C. Cuellar-65-g;S. Sessegnon-70-g|Craven Cottage
2012-2013|2012-11-17|Newcastle United|1|D. Ba-90-g|Swansea City|2|Michu-58-g;J.D. Guzman-87-g|St. James Park
2012-2013|2012-11-17|West Bromwich Albion|2|S. Long-10-g;P. Odemwingie-51-g|Chelsea|1|E. Hazard-39-g|The Hawthorns
2012-2013|2012-11-17|Norwich City|1|A. Pilkington-60-g|Manchester United|0||Carrow Road
2012-2013|2012-11-17|Queens Park Rangers|1|D. Hoilett-49-g|Southampton|3|R. Lambert-24-g;J. Puncheon-45-g;A. Ferdinand-83-og|Loftus Road Stadium
2012-2013|2012-11-17|Reading|2|A.L. Fondre-51-g;A.L. Fondre-78-pen|Everton|1|S. Naismith-10-g|Madejski Stadium
2012-2013|2012-11-17|Arsenal|5|P. Mertesacker-24-g;L. Podolski-42-g;O. Giroud-45-g;S. Cazorla-60-g;T. Walcott-90-g|Tottenham Hotspur|2|E.S. Adebayor-10-g;G. Bale-71-g|Emirates Stadium
2012-2013|2012-11-17|Liverpool|3|L. Suarez-48-g;L. Suarez-58-g;J. Enrique-66-g|Wigan Athletic|0||Anfield
2012-2013|2012-11-17|Manchester City|5|D. Silva-43-g;S. Ag�ero-54-pen;C. Tevez-65-pen;S. Ag�ero-67-g;C. Tevez-74-g|Aston Villa|0||City of Manchester Stadium
2012-2013|2012-11-11|Manchester City|2|S. Ag�ero-66-g;E. Dzeko-88-g|Tottenham Hotspur|1|S. Caulker-21-g|City of Manchester Stadium
2012-2013|2012-11-11|Chelsea|1|J. Terry-20-g|Liverpool|1|L. Suarez-73-g|Stamford Bridge
2012-2013|2012-11-11|Newcastle United|0||West Ham United|1|K. Nolan-39-g|St. James Park
2012-2013|2012-11-10|Southampton|1|M. Schneiderlin-64-g|Swansea City|1|N. Dyer-73-g|St Mary's Stadium
2012-2013|2012-11-10|Stoke City|1|C. Adam-52-g|Queens Park Rangers|0||Britannia Stadium
2012-2013|2012-11-10|Wigan Athletic|1|A. Kone-45-g|West Bromwich Albion|2|J. Morrison-31-g;G. Caldwell-43-og|The JJB Stadium
2012-2013|2012-11-10|Everton|2|M. Fellaini-77-g;N. Jelavic-79-g|Sunderland|1|A. Johnson-45-g|Goodison Park
2012-2013|2012-11-10|Arsenal|3|O. Giroud-11-g;L. Podolski-23-g;O. Giroud-69-g|Fulham|3|D. Berbatov-29-g;A. Kacaniklic-40-g;D. Berbatov-67-pen|Emirates Stadium
2012-2013|2012-11-10|Reading|0||Norwich City|0||Madejski Stadium
2012-2013|2012-11-10|Aston Villa|2|A. Weimann-45-g;A. Weimann-50-g|Manchester United|3|J. Hernandez-58-g;R. Vlaar-63-og;J. Hernandez-87-g|Villa Park
2012-2013|2012-11-05|West Bromwich Albion|2|P. Odemwingie-36-g;P. Odemwingie-60-g|Southampton|0||The Hawthorns
2012-2013|2012-11-04|Liverpool|1|L. Suarez-67-g|Newcastle United|1|Y. Cabaye-44-g|Anfield
2012-2013|2012-11-04|Queens Park Rangers|1|D. Cisse-66-g|Reading|1|K. Gorkss-17-g|Loftus Road Stadium
2012-2013|2012-11-03|Swansea City|1|P. Hernandez-88-g|Chelsea|1|V. Moses-61-g|The Liberty Stadium
2012-2013|2012-11-03|Sunderland|0||Aston Villa|1|G. Agbonlahor-57-g|Stadium of Light
2012-2013|2012-11-03|Norwich City|1|B. Johnson-44-g|Stoke City|0||Carrow Road
2012-2013|2012-11-03|West Ham United|0||Manchester City|0||Upton Park
2012-2013|2012-11-03|Fulham|2|T. Howard-7-og;S. Sidwell-90-g|Everton|2|M. Fellaini-55-g;M. Fellaini-72-g|Craven Cottage
2012-2013|2012-11-03|Tottenham Hotspur|0||Wigan Athletic|1|B. Watson-56-g|White Hart Lane
2012-2013|2012-11-03|Manchester United|2|R.v. Persie-3-g;P. Evra-67-g|Arsenal|1|S. Cazorla-90-g|Old Trafford
2012-2013|2012-10-28|Newcastle United|2|D. Ba-35-g;P. Cisse-90-g|West Bromwich Albion|1|R. Lukaku-55-g|St. James Park
2012-2013|2012-10-28|Everton|2|L. Osman-22-g;S. Naismith-35-g|Liverpool|2|L. Baines-14-og;L. Suarez-20-g|Goodison Park
2012-2013|2012-10-28|Chelsea|2|J. Mata-44-g;Ramires-53-g|Manchester United|3|D. Luiz-4-og;R.v. Persie-12-g;J. Hernandez-75-g|Stamford Bridge
2012-2013|2012-10-28|Southampton|1|J. Rodriguez-66-g|Tottenham Hotspur|2|G. Bale-15-g;C. Dempsey-39-g|St Mary's Stadium
2012-2013|2012-10-27|Wigan Athletic|2|I. Ramis-8-g;J. McArthur-47-g|West Ham United|1|J. Tomkins-90-g|The JJB Stadium
2012-2013|2012-10-27|Aston Villa|1|C. Benteke-27-g|Norwich City|1|M. Turner-79-g|Villa Park
2012-2013|2012-10-27|Manchester City|1|C. Tevez-61-g|Swansea City|0||City of Manchester Stadium
2012-2013|2012-10-27|Reading|3|M. Leigertwood-26-g;G. McCleary-85-g;H. Robson-Kanu-90-g|Fulham|3|B. Ruiz-61-g;C. Baird-77-g;D. Berbatov-88-g|Madejski Stadium
2012-2013|2012-10-27|Arsenal|1|M. Arteta-84-g|Queens Park Rangers|0||Emirates Stadium
2012-2013|2012-10-27|Stoke City|0||Sunderland|0||Britannia Stadium
2012-2013|2012-10-21|Sunderland|1|D. Ba-85-og|Newcastle United|1|Y. Cabaye-3-g|Stadium of Light
2012-2013|2012-10-21|Queens Park Rangers|1|D. Hoilett-3-g|Everton|1|J. C�sar-33-og|Loftus Road Stadium
2012-2013|2012-10-20|Tottenham Hotspur|2|W. Gallas-47-g;J. Defoe-54-g|Chelsea|4|G. Cahill-17-g;J. Mata-66-g;J. Mata-69-g;D. Sturridge-90-g|White Hart Lane
2012-2013|2012-10-20|Swansea City|2|P. Hernandez-65-g;Michu-67-g|Wigan Athletic|1|E. Boyce-69-g|The Liberty Stadium
2012-2013|2012-10-20|West Bromwich Albion|1|S. Long-67-g|Manchester City|2|E. Dzeko-80-g;E. Dzeko-90-g|The Hawthorns
2012-2013|2012-10-20|Liverpool|1|R. Sterling-29-g|Reading|0||Anfield
2012-2013|2012-10-20|Norwich City|1|G. Holt-20-g|Arsenal|0||Carrow Road
2012-2013|2012-10-20|West Ham United|4|M. Noble-46-g;K. Nolan-48-g;M. Noble-72-pen;M. Maiga-87-g|Southampton|1|A. Lallana-64-g|Upton Park
2012-2013|2012-10-20|Fulham|1|C. Baird-84-g|Aston Villa|0||Craven Cottage
2012-2013|2012-10-20|Manchester United|4|W. Rooney-27-g;R.v. Persie-44-g;D. Welbeck-46-g;W. Rooney-65-g|Stoke City|2|W. Rooney-11-og;M. Kightly-58-g|Old Trafford
2012-2013|2012-10-07|Tottenham Hotspur|2|S. Caulker-58-g;A. Lennon-67-g|Aston Villa|0||White Hart Lane
2012-2013|2012-10-07|Southampton|2|J.M. Fonte-4-g;J.M. Fonte-90-g|Fulham|2|J. Hooiveld-69-og;K. Richardson-88-g|St Mary's Stadium
2012-2013|2012-10-07|Liverpool|0||Stoke City|0||Anfield
2012-2013|2012-10-07|Newcastle United|0||Manchester United|3|J. Evans-8-g;P. Evra-15-g;T. Cleverley-71-g|St. James Park
2012-2013|2012-10-06|West Bromwich Albion|3|J. Morrison-5-g;Z. Gera-22-g;Y. Mulumbu-85-g|Queens Park Rangers|2|A. Taarabt-35-g;E. Granero-90-g|The Hawthorns
2012-2013|2012-10-06|Chelsea|4|F. Torres-14-g;F. Lampard-22-g;E. Hazard-31-g;B. Ivanovic-76-g|Norwich City|1|G. Holt-11-g|Stamford Bridge
2012-2013|2012-10-06|West Ham United|1|M. Diame-21-g|Arsenal|3|O. Giroud-41-g;T. Walcott-77-g;S. Cazorla-83-g|Upton Park
2012-2013|2012-10-06|Wigan Athletic|2|A. Kone-10-g;F.D. Santo-23-g|Everton|2|N. Jelavic-11-g;L. Baines-87-pen|The JJB Stadium
2012-2013|2012-10-06|Manchester City|3|A. Kolarov-5-g;S. Ag�ero-60-g;J. Milner-89-g|Sunderland|0||City of Manchester Stadium
2012-2013|2012-10-06|Swansea City|2|Michu-71-g;W. Routledge-78-g|Reading|2|P. Pogrebnyak-31-g;N. Hunt-44-g|The Liberty Stadium
2012-2013|2012-10-01|Queens Park Rangers|1|A. Taarabt-57-g|West Ham United|2|M. Jarvis-3-g;R.V. Te-35-g|Loftus Road Stadium
2012-2013|2012-09-30|Aston Villa|1|D. Bent-81-g|West Bromwich Albion|1|S. Long-52-g|Villa Park
2012-2013|2012-09-29|Fulham|1|M. Petric-10-pen|Manchester City|2|S. Ag�ero-43-g;E. Dzeko-87-g|Craven Cottage
2012-2013|2012-09-29|Manchester United|2|Nani-51-g;S. Kagawa-53-g|Tottenham Hotspur|3|J. Vertonghen-2-g;G. Bale-32-g;C. Dempsey-52-g|Old Trafford
2012-2013|2012-09-29|Norwich City|2|S. Morison-61-g;G. Holt-87-g|Liverpool|5|L. Suarez-2-g;L. Suarez-38-g;N. Sahin-47-g;L. Suarez-57-g;S. Gerrard-68-g|Carrow Road
2012-2013|2012-09-29|Stoke City|2|P. Crouch-12-g;P. Crouch-36-g|Swansea City|0||Britannia Stadium
2012-2013|2012-09-29|Sunderland|1|S. Fletcher-51-g|Wigan Athletic|0||Stadium of Light
2012-2013|2012-09-29|Everton|3|L. Osman-25-g;N. Jelavic-32-g;N. Jelavic-38-g|Southampton|1|G. Ramirez-6-g|Goodison Park
2012-2013|2012-09-29|Arsenal|1|Gervinho-43-g|Chelsea|2|F. Torres-20-g;J. Mata-53-g|Emirates Stadium
2012-2013|2012-09-29|Reading|2|J. Kebe-58-g;N. Hunt-62-g|Newcastle United|2|D. Ba-59-g;D. Ba-83-g|Madejski Stadium
2012-2013|2012-09-23|Newcastle United|1|D. Ba-20-g|Norwich City|0||St. James Park
2012-2013|2012-09-23|Tottenham Hotspur|2|A. Faurlin-59-og;J. Defoe-61-g|Queens Park Rangers|1|B. Zamora-33-g|White Hart Lane
2012-2013|2012-09-23|Manchester City|1|J. Lescott-40-g|Arsenal|1|L. Koscielny-82-g|City of Manchester Stadium
2012-2013|2012-09-23|Liverpool|1|S. Gerrard-46-g|Manchester United|2|R.d. Silva-51-g;R.v. Persie-81-pen|Anfield
2012-2013|2012-09-22|Swansea City|0||Everton|3|V. Anichebe-21-g;K. Mirallas-43-g;M. Fellaini-82-g|The Liberty Stadium
2012-2013|2012-09-22|Chelsea|1|A. Cole-85-g|Stoke City|0||Stamford Bridge
2012-2013|2012-09-22|West Ham United|1|K. Nolan-90-g|Sunderland|1|S. Fletcher-10-g|Upton Park
2012-2013|2012-09-22|West Bromwich Albion|1|R. Lukaku-71-g|Reading|0||The Hawthorns
2012-2013|2012-09-22|Wigan Athletic|1|A. Kone-90-g|Fulham|2|H. Rodallega-32-g;D. Duff-68-g|The JJB Stadium
2012-2013|2012-09-22|Southampton|4|R. Lambert-58-g;N. Clyne-63-g;C. Clark-72-og;R. Lambert-90-pen|Aston Villa|1|D. Bent-35-g|St Mary's Stadium
2012-2013|2012-09-17|Everton|2|L. Baines-15-g;V. Anichebe-88-g|Newcastle United|2|D. Ba-49-g;D. Ba-90-g|Goodison Park
2012-2013|2012-09-16|Reading|1|H. Robson-Kanu-90-g|Tottenham Hotspur|3|J. Defoe-18-g;G. Bale-71-g;J. Defoe-74-g|Madejski Stadium
2012-2013|2012-09-15|Aston Villa|2|M. Lowton-16-g;C. Benteke-88-g|Swansea City|0||Villa Park
2012-2013|2012-09-15|Queens Park Rangers|0||Chelsea|0||Loftus Road Stadium
2012-2013|2012-09-15|Manchester United|4|P. Scholes-51-g;J. Hernandez-63-g;A. B�ttner-66-g;N. Powell-82-g|Wigan Athletic|0||Old Trafford
2012-2013|2012-09-15|Sunderland|1|S. Fletcher-29-g|Liverpool|1|L. Suarez-71-g|Stadium of Light
2012-2013|2012-09-15|Arsenal|6|J. Hooiveld-11-og;L. Podolski-31-g;Gervinho-35-g;N. Clyne-38-og;Gervinho-71-g;T. Walcott-88-g|Southampton|1|D. Fox-45-g|Emirates Stadium
2012-2013|2012-09-15|Stoke City|1|P. Crouch-15-g|Manchester City|1|J. Garcia-35-g|Britannia Stadium
2012-2013|2012-09-15|Fulham|3|D. Berbatov-32-g;D. Berbatov-45-pen;S. Sidwell-89-g|West Bromwich Albion|0||Craven Cottage
2012-2013|2012-09-15|Norwich City|0||West Ham United|0||Carrow Road
2012-2013|2012-09-02|Southampton|2|R. Lambert-16-g;M. Schneiderlin-56-g|Manchester United|3|R.v. Persie-23-g;R.v. Persie-87-g;R.v. Persie-90-g|St Mary's Stadium
2012-2013|2012-09-02|Newcastle United|1|H.B. Arfa-60-g|Aston Villa|1|C. Clark-22-g|St. James Park
2012-2013|2012-09-02|Liverpool|0||Arsenal|2|L. Podolski-31-g;S. Cazorla-68-g|Anfield
2012-2013|2012-09-01|Wigan Athletic|2|S. Maloney-5-pen;F.D. Santo-49-g|Stoke City|2|J. Walters-40-pen;P. Crouch-76-g|The JJB Stadium
2012-2013|2012-09-01|West Bromwich Albion|2|S. Long-66-g;G. McAuley-83-g|Everton|0||The Hawthorns
2012-2013|2012-09-01|Manchester City|3|Y. Tour�-16-g;E. Dzeko-61-g;C. Tevez-90-g|Queens Park Rangers|1|B. Zamora-59-g|City of Manchester Stadium
2012-2013|2012-09-01|Tottenham Hotspur|1|M. Demb�l�-69-g|Norwich City|1|R. Snodgrass-85-g|White Hart Lane
2012-2013|2012-09-01|Swansea City|2|W. Routledge-45-g;Michu-66-g|Sunderland|2|S. Fletcher-40-g;S. Fletcher-45-g|The Liberty Stadium
2012-2013|2012-09-01|West Ham United|3|K. Nolan-2-g;W. Reid-29-g;M. Taylor-41-g|Fulham|0||Upton Park
2012-2013|2012-08-26|Liverpool|2|M. Skrtel-34-g;L. Suarez-66-g|Manchester City|2|Y. Tour�-63-g;C. Tevez-80-g|Anfield
2012-2013|2012-08-26|Stoke City|0||Arsenal|0||Britannia Stadium
2012-2013|2012-08-25|Aston Villa|1|K.E. Ahmadi-75-g|Everton|3|S. Pienaar-3-g;M. Fellaini-31-g;N. Jelavic-44-g|Villa Park
2012-2013|2012-08-25|Southampton|0||Wigan Athletic|2|F.D. Santo-51-g;A. Kone-89-g|St Mary's Stadium
2012-2013|2012-08-25|Swansea City|3|A. Rangel-20-g;Michu-29-g;D. Graham-64-g|West Ham United|0||The Liberty Stadium
2012-2013|2012-08-25|Manchester United|3|R.v. Persie-10-g;S. Kagawa-35-g;R.d. Silva-41-g|Fulham|2|D. Duff-3-g;N. Vidic-64-og|Old Trafford
2012-2013|2012-08-25|Norwich City|1|S. Jackson-11-g|Queens Park Rangers|1|B. Zamora-19-g|Carrow Road
2012-2013|2012-08-25|Chelsea|2|E. Hazard-22-pen;F. Torres-45-g|Newcastle United|0||Stamford Bridge
2012-2013|2012-08-25|Tottenham Hotspur|1|B. Assou-Ekotto-74-g|West Bromwich Albion|1|J. Morrison-90-g|White Hart Lane
2012-2013|2012-08-22|Chelsea|4|F. Lampard-18-pen;G. Cahill-69-g;F. Torres-81-g;B. Ivanovic-90-g|Reading|2|P. Pogrebnyak-25-g;D. Guthrie-29-g|Stamford Bridge
2012-2013|2012-08-21|Everton|1|M. Fellaini-57-g|Manchester United|0||Goodison Park
2012-2013|2012-08-19|Manchester City|3|C. Tevez-40-g;E. Dzeko-72-g;S. Nasri-80-g|Southampton|2|R. Lambert-59-g;S. Davis-68-g|City of Manchester Stadium
2012-2013|2012-08-19|Wigan Athletic|0||Chelsea|2|B. Ivanovic-2-g;F. Lampard-7-pen|The JJB Stadium
2012-2013|2012-08-18|Arsenal|0||Sunderland|0||Emirates Stadium
2012-2013|2012-08-18|West Bromwich Albion|3|Z. Gera-43-g;P. Odemwingie-64-pen;R. Lukaku-77-g|Liverpool|0||The Hawthorns
2012-2013|2012-08-18|Queens Park Rangers|0||Swansea City|5|Michu-8-g;Michu-53-g;N. Dyer-63-g;N. Dyer-71-g;S. Sinclair-81-g|Loftus Road Stadium
2012-2013|2012-08-18|Newcastle United|2|D. Ba-55-g;H.B. Arfa-80-pen|Tottenham Hotspur|1|J. Defoe-76-g|St. James Park
2012-2013|2012-08-18|Reading|1|A.L. Fondre-89-pen|Stoke City|1|M. Kightly-34-g|Madejski Stadium
2012-2013|2012-08-18|Fulham|5|D. Duff-26-g;M. Petric-41-g;M. Petric-54-g;A. Kacaniklic-66-g;S. Sidwell-87-pen|Norwich City|0||Craven Cottage
2012-2013|2012-08-18|West Ham United|1|K. Nolan-40-g|Aston Villa|0||Upton Park
