2011-2012|2012-05-02|Bolton Wanderers|1|N. Reo-Coker-51-g|Tottenham Hotspur|4|L. Modric-37-g;R.v.d. Vaart-60-g;E.S. Adebayor-62-g;E.S. Adebayor-69-g|Reebok Stadium
2011-2012|2012-05-01|Liverpool|0||Fulham|1|M. Skrtel-5-og|Anfield
2011-2012|2012-05-01|Stoke City|1|C. Jerome-69-g|Everton|1|P. Crouch-44-og|Britannia Stadium
2011-2012|2012-04-30|Manchester City|1|V. Kompany-45-g|Manchester United|0||City of Manchester Stadium
2011-2012|2012-04-29|Tottenham Hotspur|2|R.v.d. Vaart-22-g;K. Walker-75-g|Blackburn Rovers|0||White Hart Lane
2011-2012|2012-04-29|Chelsea|6|D. Sturridge-1-g;J. Terry-13-g;F. Torres-19-g;F. Torres-25-g;F. Torres-64-g;F. Malouda-80-g|Queens Park Rangers|1|D. Cisse-84-g|Stamford Bridge
2011-2012|2012-04-28|Everton|4|N. Jelavic-7-pen;M. Fellaini-16-g;N. Jelavic-40-g;T. Cahill-61-g|Fulham|0||Goodison Park
2011-2012|2012-04-28|Norwich City|0||Liverpool|3|L. Suarez-24-g;L. Suarez-28-g;L. Suarez-82-g|Carrow Road
2011-2012|2012-04-28|Wigan Athletic|4|V. Moses-13-g;V. Moses-15-g;S. Maloney-36-g;F.D. Santo-45-g|Newcastle United|0||The JJB Stadium
2011-2012|2012-04-28|Stoke City|1|P. Crouch-10-g|Arsenal|1|R.v. Persie-15-g|Britannia Stadium
2011-2012|2012-04-28|Sunderland|2|N. Bendtner-36-g;J. McClean-55-g|Bolton Wanderers|2|K. Davies-25-g;K. Davies-70-g|Stadium of Light
2011-2012|2012-04-28|Swansea City|4|A. Orlandi-1-g;J. Allen-4-g;N. Dyer-15-g;D. Graham-31-g|Wolverhampton|4|S. Fletcher-28-g;M. Jarvis-33-g;D. Edwards-54-g;M. Jarvis-69-g|The Liberty Stadium
2011-2012|2012-04-28|West Bromwich Albion|0||Aston Villa|0||The Hawthorns
2011-2012|2012-04-24|Aston Villa|1|S. Warnock-61-g|Bolton Wanderers|2|M. Petrov-63-pen;D. N`Gog-64-g|Villa Park
2011-2012|2012-04-22|Wolverhampton|0||Manchester City|2|S. Ag�ero-27-g;S. Nasri-74-g|Molineux Stadium
2011-2012|2012-04-22|Liverpool|0||West Bromwich Albion|1|P. Odemwingie-75-g|Anfield
2011-2012|2012-04-22|Manchester United|4|W. Rooney-41-g;D. Welbeck-57-g;Nani-61-g;W. Rooney-69-g|Everton|4|N. Jelavic-34-g;M. Fellaini-67-g;N. Jelavic-83-g;S. Pienaar-85-g|Old Trafford
2011-2012|2012-04-21|Arsenal|0||Chelsea|0||Emirates Stadium
2011-2012|2012-04-21|Blackburn Rovers|2|M. Formica-41-g;D. Hoilett-49-g|Norwich City|0||Ewood Park
2011-2012|2012-04-21|Newcastle United|3|Y. Cabaye-14-g;P. Cisse-18-g;Y. Cabaye-57-g|Stoke City|0||St. James Park
2011-2012|2012-04-21|Bolton Wanderers|1|C. Eagles-14-g|Swansea City|1|S. Sinclair-6-g|Reebok Stadium
2011-2012|2012-04-21|Aston Villa|0||Sunderland|0||Villa Park
2011-2012|2012-04-21|Queens Park Rangers|1|A. Taarabt-24-g|Tottenham Hotspur|0||Loftus Road Stadium
2011-2012|2012-04-21|Fulham|2|P. Pogrebnyak-58-g;P. Senderos-89-g|Wigan Athletic|1|E. Boyce-57-g|Craven Cottage
2011-2012|2012-04-16|Arsenal|1|T. Vermaelen-21-g|Wigan Athletic|2|F.D. Santo-7-g;J. Gomez-8-g|Emirates Stadium
2011-2012|2012-04-15|Manchester United|4|W. Rooney-7-pen;D. Welbeck-44-g;W. Rooney-74-g;Nani-90-g|Aston Villa|0||Old Trafford
2011-2012|2012-04-14|West Bromwich Albion|1|G. Dorrans-22-g|Queens Park Rangers|0||The Hawthorns
2011-2012|2012-04-14|Swansea City|3|G. Sigurdsson-37-g;N. Dyer-43-g;S. Dann-64-og|Blackburn Rovers|0||The Liberty Stadium
2011-2012|2012-04-14|Sunderland|0||Wolverhampton|0||Stadium of Light
2011-2012|2012-04-14|Norwich City|1|A. Surman-52-g|Manchester City|6|C. Tevez-18-g;S. Ag�ero-27-g;C. Tevez-73-g;S. Ag�ero-75-g;C. Tevez-80-g;A. Johnson-90-g|Carrow Road
2011-2012|2012-04-11|Wigan Athletic|1|S. Maloney-50-g|Manchester United|0||The JJB Stadium
2011-2012|2012-04-11|Manchester City|4|S. Ag�ero-6-g;S. Ag�ero-54-g;C. Tevez-61-g;D. Silva-64-g|West Bromwich Albion|0||City of Manchester Stadium
2011-2012|2012-04-11|Queens Park Rangers|3|J. Barton-45-g;J. Mackie-55-g;A. Buzsaky-67-g|Swansea City|0||Loftus Road Stadium
2011-2012|2012-04-11|Wolverhampton|0||Arsenal|3|R.v. Persie-9-pen;T. Walcott-11-g;Y. Benayoun-69-g|Molineux Stadium
2011-2012|2012-04-10|Blackburn Rovers|2|A. Yakubu-36-g;A. Yakubu-61-pen|Liverpool|3|M. Rodriguez-13-g;M. Rodriguez-16-g;A. Carroll-90-g|Ewood Park
2011-2012|2012-04-09|Everton|4|M. Gueye-52-g;S. Pienaar-75-g;L. Osman-76-g;V. Anichebe-81-g|Sunderland|0||Goodison Park
2011-2012|2012-04-09|Tottenham Hotspur|1|J. Defoe-33-g|Norwich City|2|A. Pilkington-13-g;E. Bennett-66-g|White Hart Lane
2011-2012|2012-04-09|Fulham|1|C. Dempsey-82-g|Chelsea|1|F. Lampard-45-pen|Craven Cottage
2011-2012|2012-04-09|Newcastle United|2|H.B. Arfa-73-g;P. Cisse-83-g|Bolton Wanderers|0||St. James Park
2011-2012|2012-04-09|Aston Villa|1|A. Weimann-32-g|Stoke City|1|R. Huth-72-g|Villa Park
2011-2012|2012-04-08|Manchester United|2|W. Rooney-15-pen;P. Scholes-68-g|Queens Park Rangers|0||Old Trafford
2011-2012|2012-04-08|Arsenal|1|M. Arteta-87-g|Manchester City|0||Emirates Stadium
2011-2012|2012-04-07|West Bromwich Albion|3|M. Olsson-7-og;M. Fortun�-69-g;L. Ridgewell-85-g|Blackburn Rovers|0||The Hawthorns
2011-2012|2012-04-07|Chelsea|2|B. Ivanovic-62-g;J.M. Mata-90-g|Wigan Athletic|1|M. Diame-83-g|Stamford Bridge
2011-2012|2012-04-07|Bolton Wanderers|0||Fulham|3|C. Dempsey-30-g;C. Dempsey-45-g;M. Diarra-80-g|Reebok Stadium
2011-2012|2012-04-07|Stoke City|2|R. Huth-37-g;P. Crouch-61-g|Wolverhampton|1|M. Kightly-26-g|Britannia Stadium
2011-2012|2012-04-07|Norwich City|2|J. Howson-39-g;G. Holt-77-g|Everton|2|N. Jelavic-22-g;N. Jelavic-61-g|Carrow Road
2011-2012|2012-04-07|Liverpool|1|L. Suarez-82-g|Aston Villa|1|C. Herd-10-g|Anfield
2011-2012|2012-04-07|Sunderland|0||Tottenham Hotspur|0||Stadium of Light
2011-2012|2012-04-06|Swansea City|0||Newcastle United|2|P. Cisse-5-g;P. Cisse-69-g|The Liberty Stadium
2011-2012|2012-04-02|Blackburn Rovers|0||Manchester United|2|L.A. Valencia-81-g;A. Young-86-g|Ewood Park
2011-2012|2012-04-01|Tottenham Hotspur|3|R.v.d. Vaart-19-g;E.S. Adebayor-73-g;E.S. Adebayor-86-g|Swansea City|1|G. Sigurdsson-59-g|White Hart Lane
2011-2012|2012-04-01|Newcastle United|2|P. Cisse-19-g;P. Cisse-59-g|Liverpool|0||St. James Park
2011-2012|2012-03-31|Aston Villa|2|J. Collins-77-g;E. Lichaj-80-g|Chelsea|4|D. Sturridge-9-g;B. Ivanovic-51-g;B. Ivanovic-83-g;F. Torres-90-g|Villa Park
2011-2012|2012-03-31|Everton|2|G. McAuley-18-og;V. Anichebe-68-g|West Bromwich Albion|0||Goodison Park
2011-2012|2012-03-31|Wolverhampton|2|M. Kightly-53-g;M. Jarvis-88-g|Bolton Wanderers|3|M. Petrov-63-pen;M. Alonso-80-g;K. Davies-84-g|Molineux Stadium
2011-2012|2012-03-31|Manchester City|3|M. Balotelli-43-pen;M. Balotelli-85-g;A. Kolarov-86-g|Sunderland|3|S. Larsson-31-g;N. Bendtner-45-g;S. Larsson-55-g|City of Manchester Stadium
2011-2012|2012-03-31|Fulham|2|C. Dempsey-2-g;D. Duff-13-g|Norwich City|1|A. Wilbraham-77-g|Craven Cottage
2011-2012|2012-03-31|Wigan Athletic|2|A. Alcaraz-54-g;V. Moses-90-g|Stoke City|0||The JJB Stadium
2011-2012|2012-03-31|Queens Park Rangers|2|A. Taarabt-22-g;S. Diakite-66-g|Arsenal|1|T. Walcott-37-g|Loftus Road Stadium
2011-2012|2012-03-26|Manchester United|1|W. Rooney-42-g|Fulham|0||Old Trafford
2011-2012|2012-03-25|West Bromwich Albion|1|S. Long-53-g|Newcastle United|3|P. Cisse-6-g;H.B. Arfa-12-g;P. Cisse-34-g|The Hawthorns
2011-2012|2012-03-24|Liverpool|1|L. Suarez-47-g|Wigan Athletic|2|S. Maloney-30-pen;G. Caldwell-63-g|Anfield
2011-2012|2012-03-24|Chelsea|0||Tottenham Hotspur|0||Stamford Bridge
2011-2012|2012-03-24|Swansea City|0||Everton|2|L. Baines-58-g;N. Jelavic-76-g|The Liberty Stadium
2011-2012|2012-03-24|Norwich City|2|G. Holt-26-g;G. Holt-45-pen|Wolverhampton|1|M. Jarvis-25-g|Carrow Road
2011-2012|2012-03-24|Sunderland|3|N. Bendtner-41-g;J. McClean-70-g;S. Sessegnon-76-g|Queens Park Rangers|1|T. Taiwo-79-g|Stadium of Light
2011-2012|2012-03-24|Bolton Wanderers|2|D. Wheater-28-g;D. Wheater-35-g|Blackburn Rovers|1|S. Nzonzi-56-g|Reebok Stadium
2011-2012|2012-03-24|Arsenal|3|K. Gibbs-16-g;T. Walcott-25-g;M. Arteta-90-g|Aston Villa|0||Emirates Stadium
2011-2012|2012-03-24|Stoke City|1|P. Crouch-59-g|Manchester City|1|Y. Tour�-76-g|Britannia Stadium
2011-2012|2012-03-21|Manchester City|2|S. Ag�ero-78-pen;S. Nasri-86-g|Chelsea|1|G. Cahill-60-g|City of Manchester Stadium
2011-2012|2012-03-21|Tottenham Hotspur|1|R.v.d. Vaart-90-g|Stoke City|1|C. Jerome-75-g|White Hart Lane
2011-2012|2012-03-21|Everton|0||Arsenal|1|T. Vermaelen-8-g|Goodison Park
2011-2012|2012-03-21|Queens Park Rangers|3|S. Derry-77-g;D. Cisse-86-g;J. Mackie-90-g|Liverpool|2|S. Coates-54-g;D. Kuyt-72-g|Loftus Road Stadium
2011-2012|2012-03-20|Blackburn Rovers|2|D. Hoilett-58-g;A. Yakubu-86-g|Sunderland|0||Ewood Park
2011-2012|2012-03-18|Wolverhampton|0||Manchester United|5|J. Evans-21-g;L.A. Valencia-43-g;D. Welbeck-45-g;J. Hernandez-56-g;J. Hernandez-61-g|Molineux Stadium
2011-2012|2012-03-18|Newcastle United|1|P. Cisse-12-g|Norwich City|0||St. James Park
2011-2012|2012-03-17|Fulham|0||Swansea City|3|G. Sigurdsson-36-g;G. Sigurdsson-67-g;J. Allen-78-g|Craven Cottage
2011-2012|2012-03-17|Wigan Athletic|1|J. McArthur-54-g|West Bromwich Albion|1|P. Scharner-65-g|The JJB Stadium
2011-2012|2012-03-13|Liverpool|3|S. Gerrard-34-g;S. Gerrard-51-g;S. Gerrard-90-g|Everton|0||Anfield
2011-2012|2012-03-12|Arsenal|2|R.v. Persie-15-g;T. Vermaelen-90-g|Newcastle United|1|H.B. Arfa-14-g|Emirates Stadium
2011-2012|2012-03-11|Swansea City|1|L. Moore-83-g|Manchester City|0||The Liberty Stadium
2011-2012|2012-03-11|Norwich City|1|W. Hoolahan-9-g|Wigan Athletic|1|V. Moses-68-g|Carrow Road
2011-2012|2012-03-11|Manchester United|2|W. Rooney-36-g;W. Rooney-71-pen|West Bromwich Albion|0||Old Trafford
2011-2012|2012-03-10|Wolverhampton|0||Blackburn Rovers|2|D. Hoilett-43-g;D. Hoilett-69-g|Molineux Stadium
2011-2012|2012-03-10|Bolton Wanderers|2|D. Pratley-37-g;I. Klasnic-86-g|Queens Park Rangers|1|D. Cisse-48-g|Reebok Stadium
2011-2012|2012-03-10|Aston Villa|1|A. Weimann-90-g|Fulham|0||Villa Park
2011-2012|2012-03-10|Sunderland|1|N. Bendtner-56-g|Liverpool|0||Stadium of Light
2011-2012|2012-03-10|Everton|1|N. Jelavic-22-g|Tottenham Hotspur|0||Goodison Park
2011-2012|2012-03-10|Chelsea|1|D. Drogba-68-g|Stoke City|0||Stamford Bridge
2011-2012|2012-03-04|Fulham|5|P. Pogrebnyak-36-g;P. Pogrebnyak-44-g;C. Dempsey-56-g;P. Pogrebnyak-61-g;C. Dempsey-83-g|Wolverhampton|0||Craven Cottage
2011-2012|2012-03-04|Tottenham Hotspur|1|J. Defoe-87-g|Manchester United|3|W. Rooney-45-g;A. Young-60-g;A. Young-69-g|White Hart Lane
2011-2012|2012-03-04|Newcastle United|1|S. Ameobi-90-g|Sunderland|1|N. Bendtner-25-pen|St. James Park
2011-2012|2012-03-03|West Bromwich Albion|1|G. McAuley-82-g|Chelsea|0||The Hawthorns
2011-2012|2012-03-03|Stoke City|1|M. Etherington-72-g|Norwich City|0||Britannia Stadium
2011-2012|2012-03-03|Blackburn Rovers|1|D. Dunn-85-g|Aston Villa|1|C. N�Zogbia-24-g|Ewood Park
2011-2012|2012-03-03|Wigan Athletic|0||Swansea City|2|G. Sigurdsson-45-g;G. Sigurdsson-54-g|The JJB Stadium
2011-2012|2012-03-03|Manchester City|2|G.R. Steinsson-24-og;M. Balotelli-69-g|Bolton Wanderers|0||City of Manchester Stadium
2011-2012|2012-03-03|Liverpool|1|L. Koscielny-23-og|Arsenal|2|R.v. Persie-31-g;R.v. Persie-90-g|Anfield
2011-2012|2012-03-03|Queens Park Rangers|1|B. Zamora-36-g|Everton|1|R. Drenthe-31-g|Loftus Road Stadium
2011-2012|2012-02-26|Stoke City|2|M. Upson-25-g;P. Crouch-39-g|Swansea City|0||Britannia Stadium
2011-2012|2012-02-26|Norwich City|1|G. Holt-84-g|Manchester United|2|P. Scholes-7-g;R. Giggs-90-g|Carrow Road
2011-2012|2012-02-26|Arsenal|5|B. Sagna-40-g;R.v. Persie-43-g;T. Rosicky-51-g;T. Walcott-65-g;T. Walcott-68-g|Tottenham Hotspur|2|L. Saha-4-g;E.S. Adebayor-34-pen|Emirates Stadium
2011-2012|2012-02-25|Wigan Athletic|0||Aston Villa|0||The JJB Stadium
2011-2012|2012-02-25|Queens Park Rangers|0||Fulham|1|P. Pogrebnyak-7-g|Loftus Road Stadium
2011-2012|2012-02-25|Manchester City|3|M. Balotelli-30-g;S. Ag�ero-52-g;E. Dzeko-81-g|Blackburn Rovers|0||City of Manchester Stadium
2011-2012|2012-02-25|West Bromwich Albion|4|P. Odemwingie-3-g;J. Morrison-41-g;P. Odemwingie-48-g;K. Andrews-90-g|Sunderland|0||The Hawthorns
2011-2012|2012-02-25|Newcastle United|2|P. Cisse-6-g;J. Guti�rrez-18-g|Wolverhampton|2|M. Jarvis-50-g;K. Doyle-66-g|St. James Park
2011-2012|2012-02-25|Chelsea|3|D. Luiz-48-g;D. Drogba-61-g;F. Lampard-79-g|Bolton Wanderers|0||Stamford Bridge
2011-2012|2012-02-12|Wolverhampton|1|S. Fletcher-45-g|West Bromwich Albion|5|P. Odemwingie-35-g;J. Olsson-65-g;P. Odemwingie-78-g;K. Andrews-85-g;P. Odemwingie-88-g|Molineux Stadium
2011-2012|2012-02-12|Aston Villa|0||Manchester City|1|J. Lescott-63-g|Villa Park
2011-2012|2012-02-11|Fulham|2|P. Pogrebnyak-16-g;T. S�rensen-28-og|Stoke City|1|R. Shawcross-78-g|Craven Cottage
2011-2012|2012-02-11|Tottenham Hotspur|5|B. Assou-Ekotto-4-g;L. Saha-6-g;L. Saha-20-g;N. Kranjcar-34-g;E.S. Adebayor-65-g|Newcastle United|0||White Hart Lane
2011-2012|2012-02-11|Manchester United|2|W. Rooney-47-g;W. Rooney-50-g|Liverpool|1|L. Suarez-80-g|Old Trafford
2011-2012|2012-02-11|Swansea City|2|D. Graham-23-g;D. Graham-87-pen|Norwich City|3|G. Holt-47-g;A. Pilkington-51-g;G. Holt-63-g|The Liberty Stadium
2011-2012|2012-02-11|Everton|2|S. Pienaar-5-g;D. Stracqualursi-71-g|Chelsea|0||Goodison Park
2011-2012|2012-02-11|Sunderland|1|J. McClean-70-g|Arsenal|2|A. Ramsey-75-g;T. Henry-90-g|Stadium of Light
2011-2012|2012-02-11|Bolton Wanderers|1|M. Davies-67-g|Wigan Athletic|2|G. Caldwell-43-g;J. McArthur-76-g|Reebok Stadium
2011-2012|2012-02-11|Blackburn Rovers|3|A. Yakubu-15-g;S. Nzonzi-23-g;N. Onuoha-45-og|Queens Park Rangers|2|J. Mackie-71-g;J. Mackie-90-g|Ewood Park
2011-2012|2012-02-06|Liverpool|0||Tottenham Hotspur|0||Anfield
2011-2012|2012-02-05|Chelsea|3|J. Evans-36-og;J.M. Mata-46-g;D. Luiz-51-g|Manchester United|3|W. Rooney-58-pen;W. Rooney-69-pen;J. Hernandez-84-g|Stamford Bridge
2011-2012|2012-02-05|Newcastle United|2|D. Ba-30-g;P. Cisse-71-g|Aston Villa|1|R. Keane-45-g|St. James Park
2011-2012|2012-02-04|Arsenal|7|R.v. Persie-2-g;R.v. Persie-38-g;A Oxlade-Chamberlain-40-g;M. Arteta-51-g;A Oxlade-Chamberlain-54-g;R.v. Persie-61-g;T. Henry-90-g|Blackburn Rovers|1|M.G. Pedersen-32-g|Emirates Stadium
2011-2012|2012-02-04|West Bromwich Albion|1|M. Fortun�-54-g|Swansea City|2|G. Sigurdsson-55-g;D. Graham-59-g|The Hawthorns
2011-2012|2012-02-04|Norwich City|2|A. Surman-69-g;A. Pilkington-85-g|Bolton Wanderers|0||Carrow Road
2011-2012|2012-02-04|Stoke City|0||Sunderland|1|J. McClean-60-g|Britannia Stadium
2011-2012|2012-02-04|Queens Park Rangers|1|B. Zamora-16-g|Wolverhampton|2|M. Jarvis-46-g;K. Doyle-71-g|Loftus Road Stadium
2011-2012|2012-02-04|Manchester City|3|S. Ag�ero-10-pen;C. Baird-30-og;E. Dzeko-72-g|Fulham|0||City of Manchester Stadium
2011-2012|2012-02-04|Wigan Athletic|1|P. Neville-76-og|Everton|1|V. Anichebe-83-g|The JJB Stadium
2011-2012|2012-02-01|Aston Villa|2|D. Bent-45-g;C. N�Zogbia-79-g|Queens Park Rangers|2|D. Cisse-12-g;S. Warnock-29-og|Villa Park
2011-2012|2012-02-01|Blackburn Rovers|0||Newcastle United|2|S. Dann-12-og;G. Obertan-90-g|Ewood Park
2011-2012|2012-02-01|Bolton Wanderers|0||Arsenal|0||Reebok Stadium
2011-2012|2012-02-01|Sunderland|3|F. Campbell-21-g;S. Sessegnon-28-g;D. Ayala-54-og|Norwich City|0||Stadium of Light
2011-2012|2012-02-01|Fulham|1|C. Dempsey-69-g|West Bromwich Albion|1|S. Tchoyi-82-g|Craven Cottage
2011-2012|2012-01-31|Wolverhampton|0||Liverpool|3|A. Carroll-53-g;C. Bellamy-61-g;D. Kuyt-78-g|Molineux Stadium
2011-2012|2012-01-31|Tottenham Hotspur|3|G. Bale-29-g;L. Modric-34-g;G. Bale-64-g|Wigan Athletic|1|J. McArthur-81-g|White Hart Lane
2011-2012|2012-01-31|Manchester United|2|J. Hernandez-38-pen;D. Berbatov-53-pen|Stoke City|0||Old Trafford
2011-2012|2012-01-31|Everton|1|D. Gibson-60-g|Manchester City|0||Goodison Park
2011-2012|2012-01-31|Swansea City|1|S. Sinclair-39-g|Chelsea|1|N. Taylor-90-og|The Liberty Stadium
2011-2012|2012-01-22|Manchester City|3|S. Nasri-56-g;J. Lescott-59-g;M. Balotelli-90-pen|Tottenham Hotspur|2|J. Defoe-60-g;G. Bale-65-g|City of Manchester Stadium
2011-2012|2012-01-22|Arsenal|1|R.v. Persie-71-g|Manchester United|2|L.A. Valencia-45-g;D. Welbeck-81-g|Emirates Stadium
2011-2012|2012-01-21|Norwich City|0||Chelsea|0||Carrow Road
2011-2012|2012-01-21|Sunderland|2|S. Sessegnon-14-g;C. Gardner-85-g|Swansea City|0||Stadium of Light
2011-2012|2012-01-21|Fulham|5|D. Murphy-52-pen;C. Dempsey-59-g;C. Dempsey-65-g;B. Zamora-68-pen;C. Dempsey-89-g|Newcastle United|2|D. Guthrie-43-g;H.B. Arfa-85-g|Craven Cottage
2011-2012|2012-01-21|Stoke City|1|C. Jerome-86-g|West Bromwich Albion|2|J. Morrison-35-g;G. Dorrans-90-g|Britannia Stadium
2011-2012|2012-01-21|Wolverhampton|2|M. Kightly-21-g;D. Edwards-31-g|Aston Villa|3|D. Bent-11-pen;R. Keane-51-g;R. Keane-85-g|Molineux Stadium
2011-2012|2012-01-21|Queens Park Rangers|3|H. Helguson-33-pen;A. Buzsaky-45-g;T. Smith-81-g|Wigan Athletic|1|H. Rodallega-66-g|Loftus Road Stadium
2011-2012|2012-01-21|Everton|1|T. Cahill-24-g|Blackburn Rovers|1|D. Goodwillie-72-g|Goodison Park
2011-2012|2012-01-21|Bolton Wanderers|3|M. Davies-4-g;N. Reo-Coker-29-g;G.R. Steinsson-50-g|Liverpool|1|C. Bellamy-37-g|Reebok Stadium
2011-2012|2012-01-16|Wigan Athletic|0||Manchester City|1|E. Dzeko-22-g|The JJB Stadium
2011-2012|2012-01-15|Newcastle United|1|L. Best-37-g|Queens Park Rangers|0||St. James Park
2011-2012|2012-01-15|Swansea City|3|S. Sinclair-16-pen;N. Dyer-58-g;D. Graham-70-g|Arsenal|2|R.v. Persie-5-g;T. Walcott-69-g|The Liberty Stadium
2011-2012|2012-01-14|Chelsea|1|F. Lampard-13-g|Sunderland|0||Stamford Bridge
2011-2012|2012-01-14|Tottenham Hotspur|1|L. Modric-51-g|Wolverhampton|1|S. Fletcher-22-g|White Hart Lane
2011-2012|2012-01-14|West Bromwich Albion|1|S. Long-68-pen|Norwich City|2|A. Surman-43-g;S. Morison-79-g|The Hawthorns
2011-2012|2012-01-14|Manchester United|3|P. Scholes-45-g;D. Welbeck-74-g;M. Carrick-83-g|Bolton Wanderers|0||Old Trafford
2011-2012|2012-01-14|Liverpool|0||Stoke City|0||Anfield
2011-2012|2012-01-14|Blackburn Rovers|3|M.G. Pedersen-45-g;D. Dunn-46-g;M. Formica-79-g|Fulham|1|D. Duff-56-g|Ewood Park
2011-2012|2012-01-14|Aston Villa|1|D. Bent-56-g|Everton|1|V. Anichebe-69-g|Villa Park
2011-2012|2012-01-11|Tottenham Hotspur|2|A. Lennon-35-g;B. Assou-Ekotto-63-g|Everton|0||White Hart Lane
2011-2012|2012-01-04|Everton|1|T. Howard-63-g|Bolton Wanderers|2|D. N`Gog-67-g;G. Cahill-78-g|Goodison Park
2011-2012|2012-01-04|Newcastle United|3|D. Ba-33-g;Y. Cabaye-47-g;P. Jones-90-og|Manchester United|0||St. James Park
2011-2012|2012-01-03|Manchester City|3|S. Ag�ero-11-g;Y. Tour�-33-g;J. Milner-75-pen|Liverpool|0||City of Manchester Stadium
2011-2012|2012-01-03|Tottenham Hotspur|1|J. Defoe-63-g|West Bromwich Albion|0||White Hart Lane
2011-2012|2012-01-03|Wigan Athletic|1|H. Rodallega-62-g|Sunderland|4|C. Gardner-45-g;J. McClean-55-g;S. Sessegnon-73-g;D. Vaughan-80-g|The JJB Stadium
2011-2012|2012-01-02|Wolverhampton|1|S. Ward-84-g|Chelsea|2|Ramires-54-g;F. Lampard-89-g|Molineux Stadium
2011-2012|2012-01-02|Blackburn Rovers|1|D. Goodwillie-70-g|Stoke City|2|P. Crouch-17-g;P. Crouch-45-g|Ewood Park
2011-2012|2012-01-02|Fulham|2|S. Sidwell-85-g;B. Zamora-90-g|Arsenal|1|L. Koscielny-21-g|Craven Cottage
2011-2012|2012-01-02|Aston Villa|0||Swansea City|2|N. Dyer-4-g;W. Routledge-47-g|Villa Park
2011-2012|2012-01-02|Queens Park Rangers|1|J. Barton-11-g|Norwich City|2|A. Pilkington-42-g;S. Morison-83-g|Loftus Road Stadium
2011-2012|2012-01-01|Sunderland|1|D. Ji-90-g|Manchester City|0||Stadium of Light
2011-2012|2012-01-01|West Bromwich Albion|0||Everton|1|V. Anichebe-87-g|The Hawthorns
2011-2012|2011-12-31|Swansea City|1|S. Sinclair-84-g|Tottenham Hotspur|1|R.v.d. Vaart-44-g|The Liberty Stadium
2011-2012|2011-12-31|Stoke City|2|J. Walters-77-pen;C. Jerome-84-g|Wigan Athletic|2|V. Moses-45-g;B. Watson-87-pen|Britannia Stadium
