2010-2011	2011-05-14	Blackpool	4	D. Campbell,9,g;J. Puncheon,19,g;D. Campbell,45,g;C. Adam,63,g	Bolton Wanderers	3	K. Davies,6,g;M. Taylor,24,g;D. Sturridge,53,g	Bloomfield Road
2010-2011	2011-05-14	Blackburn Rovers	1	B. Emerton,20,g	Manchester United	1	W. Rooney,73,pen	Ewood Park
2010-2011	2011-05-14	West Bromwich Albion	1	Y. Mulumbu,10,g	Everton	0	NULL	The Hawthorns
2010-2011	2011-05-10	Manchester City	1	P. Crouch,30,og	Tottenham Hotspur	0	NULL	City of Manchester Stadium
2010-2011	2011-05-09	Fulham	2	M. Demb�l�,57,g;S. Sidwell,86,g	Liverpool	5	M. Rodriguez,1,g;M. Rodriguez,7,g;D. Kuyt,16,g;M. Rodriguez,70,g;L. Suarez,75,g	Craven Cottage
2010-2011	2011-05-08	Stoke City	3	K. Jones,28,g;J. Pennant,40,g;J. Walters,82,g	Arsenal	1	R.v. Persie,81,g	Britannia Stadium
2010-2011	2011-05-08	Manchester United	2	J. Hernandez,1,g;N. Vidic,23,g	Chelsea	1	F. Lampard,68,g	Old Trafford
2010-2011	2011-05-08	Wolverhampton	3	S. Fletcher,15,g;A. Gu�dioura,28,g;S. Fletcher,47,g	West Bromwich Albion	1	P. Odemwingie,55,pen	Molineux Stadium
2010-2011	2011-05-07	Bolton Wanderers	1	I. Klasnic,87,g	Sunderland	2	B. Zenden,45,g;Z. Knight,90,og	Reebok Stadium
2010-2011	2011-05-07	Newcastle United	2	S. Ameobi,36,pen;S. Taylor,43,g	Birmingham City	1	L. Bowyer,45,g	St. James Park
2010-2011	2011-05-07	Aston Villa	1	A. Young,17,g	Wigan Athletic	1	C. N�Zogbia,10,g	Villa Park
2010-2011	2011-05-07	West Ham United	1	T. Hitzlsperger,78,g	Blackburn Rovers	1	J. Roberts,12,g	Upton Park
2010-2011	2011-05-07	Everton	2	S. Distin,66,g;L. Osman,72,g	Manchester City	1	Y. Tour�,28,g	Goodison Park
2010-2011	2011-05-07	Tottenham Hotspur	1	J. Defoe,89,g	Blackpool	1	C. Adam,76,pen	White Hart Lane
2010-2011	2011-05-01	Birmingham City	1	S. Larsson,27,g	Wolverhampton	1	S. Fletcher,7,pen	St. Andrews
2010-2011	2011-05-01	Arsenal	1	A. Ramsey,56,g	Manchester United	0	NULL	Emirates Stadium
2010-2011	2011-05-01	Manchester City	2	N.d. Jong,11,g;P. Zabaleta,15,g	West Ham United	1	D. Ba,33,g	City of Manchester Stadium
2010-2011	2011-05-01	Liverpool	3	M. Rodriguez,10,g;D. Kuyt,59,pen;L. Suarez,65,g	Newcastle United	0	NULL	Anfield
2010-2011	2011-04-30	Sunderland	0	NULL	Fulham	3	G. Kakuta,33,g;S. Davies,61,g;S. Davies,73,g	Stadium of Light
2010-2011	2011-04-30	Blackburn Rovers	1	M. Olsson,20,g	Bolton Wanderers	0	NULL	Ewood Park
2010-2011	2011-04-30	Blackpool	0	NULL	Stoke City	0	NULL	Bloomfield Road
2010-2011	2011-04-30	West Bromwich Albion	2	P. Odemwingie,60,g;Y. Mulumbu,84,g	Aston Villa	1	A. M�it�,4,og	The Hawthorns
2010-2011	2011-04-30	Wigan Athletic	1	C. N�Zogbia,21,g	Everton	1	L. Baines,78,pen	The JJB Stadium
2010-2011	2011-04-30	Chelsea	2	F. Lampard,45,g;S. Kalou,89,g	Tottenham Hotspur	1	R.G.C. Sandro,19,g	Stamford Bridge
2010-2011	2011-04-27	Fulham	3	C. Dempsey,15,g;C. Dempsey,48,g;B. Hangeland,65,g	Bolton Wanderers	0	NULL	Craven Cottage
2010-2011	2011-04-26	Stoke City	3	K. Jones,16,g;R. Shawcross,45,g;J. Pennant,51,g	Wolverhampton	0	NULL	Britannia Stadium
2010-2011	2011-04-25	Blackburn Rovers	0	NULL	Manchester City	1	E. Dzeko,75,g	Ewood Park
2010-2011	2011-04-24	Bolton Wanderers	2	D. Sturridge,38,g;T. Cohen,90,g	Arsenal	1	R.v. Persie,48,g	Reebok Stadium
2010-2011	2011-04-23	Tottenham Hotspur	2	R. Pavlyuchenko,27,g;J. Defoe,67,g	West Bromwich Albion	2	P. Odemwingie,5,g;S. Cox,81,g	White Hart Lane
2010-2011	2011-04-23	Sunderland	4	A. Gyan,55,g;J. Henderson,66,g;S. Sessegnon,73,pen;J. Henderson,77,g	Wigan Athletic	2	M. Diame,52,g;F.D. Santo,90,g	Stadium of Light
2010-2011	2011-04-23	Blackpool	1	D. Campbell,32,g	Newcastle United	1	P. L�venkrands,17,g	Bloomfield Road
2010-2011	2011-04-23	Chelsea	3	F. Lampard,44,g;F. Torres,84,g;F. Malouda,90,g	West Ham United	0	NULL	Stamford Bridge
2010-2011	2011-04-23	Wolverhampton	1	S. Fletcher,22,g	Fulham	1	A. Johnson,80,g	Molineux Stadium
2010-2011	2011-04-23	Liverpool	5	M. Rodriguez,7,g;D. Kuyt,23,g;M. Rodriguez,66,g;M. Rodriguez,73,g;J. Cole,86,g	Birmingham City	0	NULL	Anfield
2010-2011	2011-04-23	Manchester United	1	J. Hernandez,84,g	Everton	0	NULL	Old Trafford
2010-2011	2011-04-23	Aston Villa	1	D. Bent,43,g	Stoke City	1	K. Jones,20,g	Villa Park
2010-2011	2011-04-20	Chelsea	3	F. Malouda,3,g;S. Kalou,26,g;F. Malouda,62,g	Birmingham City	1	S. Larsson,76,pen	Stamford Bridge
2010-2011	2011-04-20	Tottenham Hotspur	3	R.v.d. Vaart,7,g;T. Huddlestone,44,g;R.v.d. Vaart,70,pen	Arsenal	3	T. Walcott,5,g;S. Nasri,12,g;R.v. Persie,41,g	White Hart Lane
2010-2011	2011-04-19	Newcastle United	0	NULL	Manchester United	0	NULL	St. James Park
2010-2011	2011-04-17	Arsenal	1	R.v. Persie,90,pen	Liverpool	1	D. Kuyt,90,pen	Emirates Stadium
2010-2011	2011-04-16	West Bromwich Albion	1	P. Odemwingie,17,g	Chelsea	3	D. Drogba,22,g;S. Kalou,26,g;F. Lampard,45,g	The Hawthorns
2010-2011	2011-04-16	Everton	2	L. Osman,54,g;L. Baines,75,pen	Blackburn Rovers	0	NULL	Goodison Park
2010-2011	2011-04-16	West Ham United	1	R. Keane,2,g	Aston Villa	2	D. Bent,36,g;G. Agbonlahor,90,g	Upton Park
2010-2011	2011-04-16	Birmingham City	2	S. Larsson,41,g;C. Gardner,66,g	Sunderland	0	NULL	St. Andrews
2010-2011	2011-04-16	Blackpool	1	D. Campbell,84,g	Wigan Athletic	3	H. Rodallega,3,g;C. N�Zogbia,45,g;N. Eardley,66,og	Bloomfield Road
2010-2011	2011-04-11	Liverpool	3	A. Carroll,13,g;D. Kuyt,34,g;A. Carroll,35,g	Manchester City	0	NULL	Anfield
2010-2011	2011-04-10	Blackpool	1	G. Taylor-Fletcher,52,g	Arsenal	3	A. Diaby,18,g;E. Ebou�,21,g;R.v. Persie,76,g	Bloomfield Road
2010-2011	2011-04-10	Aston Villa	1	J. Collins,24,g	Newcastle United	0	NULL	Villa Park
2010-2011	2011-04-09	Tottenham Hotspur	3	P. Crouch,11,g;L. Modric,18,g;P. Crouch,34,g	Stoke City	2	M. Etherington,27,g;K. Jones,41,g	White Hart Lane
2010-2011	2011-04-09	Wolverhampton	0	NULL	Everton	3	J. Beckford,21,g;P. Neville,39,g;D. Bilyaletdinov,45,g	Molineux Stadium
2010-2011	2011-04-09	Chelsea	1	F. Malouda,67,g	Wigan Athletic	0	NULL	Stamford Bridge
2010-2011	2011-04-09	Manchester United	2	D. Berbatov,11,g;L.A. Valencia,31,g	Fulham	0	NULL	Old Trafford
2010-2011	2011-04-09	Blackburn Rovers	1	D. Hoilett,45,g	Birmingham City	1	L. Bowyer,32,g	Ewood Park
2010-2011	2011-04-09	Sunderland	2	N. Shorey,10,og;P. Bardsley,31,g	West Bromwich Albion	3	P. Odemwingie,28,g;Y. Mulumbu,54,g;P. Scharner,72,g	Stadium of Light
2010-2011	2011-04-09	Bolton Wanderers	3	D. Sturridge,14,g;C. Lee,20,g;D. Sturridge,51,g	West Ham United	0	NULL	Reebok Stadium
2010-2011	2011-04-03	Manchester City	5	A. Johnson,9,g;C. Tevez,15,pen;D. Silva,63,g;P. Vieira,67,g;Y. Tour�,73,g	Sunderland	0	NULL	City of Manchester Stadium
2010-2011	2011-04-03	Fulham	3	B. Zamora,23,g;B. Zamora,28,g;D. Etuhu,72,g	Blackpool	0	NULL	Craven Cottage
2010-2011	2011-04-02	West Ham United	2	M. Noble,11,pen;M. Noble,25,pen	Manchester United	4	W. Rooney,65,g;W. Rooney,73,g;W. Rooney,79,pen;J. Hernandez,84,g	Upton Park
2010-2011	2011-04-02	Arsenal	0	NULL	Blackburn Rovers	0	NULL	Emirates Stadium
2010-2011	2011-04-02	Wigan Athletic	0	NULL	Tottenham Hotspur	0	NULL	The JJB Stadium
2010-2011	2011-04-02	Birmingham City	2	K. Phillips,4,g;C. Gardner,59,g	Bolton Wanderers	1	J. Elmander,70,g	St. Andrews
2010-2011	2011-04-02	Newcastle United	4	K. Nolan,22,g;S. Ameobi,45,g;P. L�venkrands,50,g;J. Guti�rrez,90,g	Wolverhampton	1	S. Ebanks-Blake,58,g	St. James Park
2010-2011	2011-04-02	Everton	2	L. Osman,38,g;L. Baines,83,pen	Aston Villa	2	D. Bent,47,g;D. Bent,68,g	Goodison Park
2010-2011	2011-04-02	Stoke City	1	J. Walters,8,g	Chelsea	1	D. Drogba,33,g	Britannia Stadium
2010-2011	2011-04-02	West Bromwich Albion	2	C. Brunt,62,pen;C. Brunt,89,pen	Liverpool	1	M. Skrtel,50,g	The Hawthorns
2010-2011	2011-03-20	Sunderland	0	NULL	Liverpool	2	D. Kuyt,33,pen;L. Suarez,77,g	Stadium of Light
2010-2011	2011-03-20	Chelsea	2	D. Luiz,79,g;Ramires,90,g	Manchester City	0	NULL	Stamford Bridge
2010-2011	2011-03-19	West Bromwich Albion	2	S. Reid,3,g;P. Odemwingie,58,g	Arsenal	2	A. Arshavin,70,g;R.v. Persie,78,g	The Hawthorns
2010-2011	2011-03-19	Stoke City	4	J. Walters,28,g;J. Pennant,46,g;D. Higginbotham,49,g;R. Fuller,90,g	Newcastle United	0	NULL	Britannia Stadium
2010-2011	2011-03-19	Manchester United	1	D. Berbatov,88,g	Bolton Wanderers	0	NULL	Old Trafford
2010-2011	2011-03-19	Wigan Athletic	2	T. Cleverley,25,g;M. Figueroa,90,g	Birmingham City	1	L. Ridgewell,6,g	The JJB Stadium
2010-2011	2011-03-19	Aston Villa	0	NULL	Wolverhampton	1	M. Jarvis,37,g	Villa Park
2010-2011	2011-03-19	Blackburn Rovers	2	C. Samba,49,g;D. Hoilett,90,g	Blackpool	2	C. Adam,25,pen;C. Adam,29,g	Ewood Park
2010-2011	2011-03-19	Everton	2	S. Coleman,36,g;L. Saha,49,g	Fulham	1	C. Dempsey,62,g	Goodison Park
2010-2011	2011-03-19	Tottenham Hotspur	0	NULL	West Ham United	0	NULL	White Hart Lane
2010-2011	2011-03-09	Everton	1	J. Heitinga,35,g	Birmingham City	1	J. Beausejour,17,g	Goodison Park
2010-2011	2011-03-07	Blackpool	1	J. Puncheon,86,g	Chelsea	3	J. Terry,20,g;F. Lampard,62,pen;F. Lampard,66,g	Bloomfield Road
2010-2011	2011-03-06	Liverpool	3	D. Kuyt,34,g;D. Kuyt,39,g;D. Kuyt,65,g	Manchester United	1	J. Hernandez,90,g	Anfield
2010-2011	2011-03-06	Wolverhampton	3	K. Doyle,20,g;K. Doyle,40,pen;S. Fletcher,87,g	Tottenham Hotspur	3	J. Defoe,30,g;J. Defoe,35,g;R. Pavlyuchenko,48,g	Molineux Stadium
2010-2011	2011-03-05	Newcastle United	1	L. Best,23,g	Everton	2	L. Osman,31,g;P. Jagielka,36,g	St. James Park
2010-2011	2011-03-05	Manchester City	1	D. Silva,38,g	Wigan Athletic	0	NULL	City of Manchester Stadium
2010-2011	2011-03-05	Fulham	3	D. Duff,37,g;D. Duff,59,g;B. Zamora,89,pen	Blackburn Rovers	2	G. Hanley,45,g;D. Hoilett,66,g	Craven Cottage
2010-2011	2011-03-05	Birmingham City	1	J. Beausejour,48,g	West Bromwich Albion	3	Y. Mulumbu,47,g;J. Morrison,58,g;P. Scharner,72,g	St. Andrews
2010-2011	2011-03-05	Bolton Wanderers	3	G. Cahill,45,g;G. Cahill,75,g;I. Klasnic,86,g	Aston Villa	2	D. Bent,15,g;M. Albrighton,64,g	Reebok Stadium
2010-2011	2011-03-05	West Ham United	3	D. Ba,21,g;M.d. Costa,29,g;T. Hitzlsperger,83,g	Stoke City	0	NULL	Upton Park
2010-2011	2011-03-05	Arsenal	0	NULL	Sunderland	0	NULL	Emirates Stadium
2010-2011	2011-03-01	Chelsea	2	D. Luiz,54,g;F. Lampard,79,pen	Manchester United	1	W. Rooney,29,g	Stamford Bridge
2010-2011	2011-02-28	Stoke City	1	R. Delap,53,g	West Bromwich Albion	1	C. Vela,87,g	Britannia Stadium
2010-2011	2011-02-27	West Ham United	3	S. Parker,22,g;D. Ba,45,g;C. Cole,90,g	Liverpool	1	G. Johnson,84,g	Upton Park
2010-2011	2011-02-27	Manchester City	1	M. Balotelli,26,g	Fulham	1	D. Duff,48,g	City of Manchester Stadium
2010-2011	2011-02-26	Everton	2	J. Beckford,8,g;J. Beckford,39,g	Sunderland	0	NULL	Goodison Park
2010-2011	2011-02-26	Wolverhampton	4	M. Jarvis,3,g;J. O'Hara,54,g;S. Ebanks-Blake,79,g;S. Ebanks-Blake,90,g	Blackpool	0	NULL	Molineux Stadium
2010-2011	2011-02-26	Aston Villa	4	A. Young,49,pen;G. Hanley,62,og;S. Downing,64,g;A. Young,82,g	Blackburn Rovers	1	N. Kalinic,81,g	Villa Park
2010-2011	2011-02-26	Wigan Athletic	0	NULL	Manchester United	4	J. Hernandez,17,g;J. Hernandez,74,g;W. Rooney,84,g;F.d. Silva,87,g	The JJB Stadium
2010-2011	2011-02-26	Newcastle United	1	K. Nolan,13,g	Bolton Wanderers	1	D. Sturridge,38,g	St. James Park
2010-2011	2011-02-23	Arsenal	1	S. Squillaci,8,g	Stoke City	0	NULL	Emirates Stadium
2010-2011	2011-02-22	Blackpool	3	C. Adam,18,pen;D. Campbell,44,g;B. Ormerod,80,g	Tottenham Hotspur	1	R. Pavlyuchenko,90,g	Bloomfield Road
2010-2011	2011-02-20	West Bromwich Albion	1	C. Vela,90,g	Wolverhampton	1	J. O'Hara,39,g	The Hawthorns
2010-2011	2011-02-15	Birmingham City	0	NULL	Newcastle United	2	P. L�venkrands,2,g;L. Best,50,g	St. Andrews
2010-2011	2011-02-14	Fulham	0	NULL	Chelsea	0	NULL	Craven Cottage
2010-2011	2011-02-13	Bolton Wanderers	2	G. Cahill,10,g;D. Sturridge,67,g	Everton	0	NULL	Reebok Stadium
2010-2011	2011-02-12	Manchester United	2	Nani,41,g;W. Rooney,78,g	Manchester City	1	D. Silva,65,g	Old Trafford
2010-2011	2011-02-12	Arsenal	2	R.v. Persie,16,g;R.v. Persie,56,g	Wolverhampton	0	NULL	Emirates Stadium
2010-2011	2011-02-12	West Bromwich Albion	3	G. Dorrans,3,g;J. Thomas,8,g;W. Reid,32,og	West Ham United	3	D. Ba,51,g;C. Cole,58,g;D. Ba,83,g	The Hawthorns
2010-2011	2011-02-12	Sunderland	1	A. Gyan,11,g	Tottenham Hotspur	2	M. Dawson,44,g;N. Kranjcar,57,g	Stadium of Light
2010-2011	2011-02-12	Birmingham City	1	N. Zigic,90,g	Stoke City	0	NULL	St. Andrews
2010-2011	2011-02-12	Blackpool	1	E. Grandin,14,g	Aston Villa	1	G. Agbonlahor,10,g	Bloomfield Road
2010-2011	2011-02-12	Liverpool	1	R. Meireles,24,g	Wigan Athletic	1	S. Gohouri,65,g	Anfield
2010-2011	2011-02-12	Blackburn Rovers	0	NULL	Newcastle United	0	NULL	Ewood Park
2010-2011	2011-02-06	Chelsea	0	NULL	Liverpool	1	R. Meireles,69,g	Stamford Bridge
2010-2011	2011-02-06	West Ham United	0	NULL	Birmingham City	1	N. Zigic,65,g	Upton Park
2010-2011	2011-02-05	Everton	5	L. Saha,20,g;L. Saha,47,g;L. Saha,76,g;J. Beckford,80,g;L. Saha,84,g	Blackpool	3	A. Baptiste,38,g;J. Puncheon,62,g;C. Adam,65,g	Goodison Park
2010-2011	2011-02-05	Tottenham Hotspur	2	R.v.d. Vaart,6,pen;N. Kranjcar,90,g	Bolton Wanderers	1	D. Sturridge,55,g	White Hart Lane
2010-2011	2011-02-05	Wigan Athletic	4	J. McCarthy,35,g;H. Rodallega,50,g;J. McCarthy,56,g;B. Watson,65,pen	Blackburn Rovers	3	J. Roberts,23,g;C. Samba,58,g;D. Dunn,81,pen	The JJB Stadium
2010-2011	2011-02-05	Newcastle United	4	J. Barton,68,pen;L. Best,75,g;J. Barton,83,pen;C. Tiot�,88,g	Arsenal	4	T. Walcott,1,g;J. Djourou,3,g;R.v. Persie,10,g;R.v. Persie,26,g	St. James Park
2010-2011	2011-02-05	Aston Villa	2	J. Pantsil,13,og;K. Walker,72,g	Fulham	2	A. Johnson,52,g;C. Dempsey,78,g	Villa Park
2010-2011	2011-02-05	Wolverhampton	2	G. Elokobi,10,g;K. Doyle,40,g	Manchester United	1	Nani,3,g	Molineux Stadium
2010-2011	2011-02-05	Stoke City	3	J. Carew,32,g;R. Huth,83,g;R. Huth,90,g	Sunderland	2	K. Richardson,2,g;A. Gyan,48,g	Britannia Stadium
2010-2011	2011-02-05	Manchester City	3	C. Tevez,17,pen;C. Tevez,22,g;C. Tevez,39,pen	West Bromwich Albion	0	NULL	City of Manchester Stadium
2010-2011	2011-02-02	Liverpool	2	R. Meireles,47,g;L. Suarez,79,g	Stoke City	0	NULL	Anfield
2010-2011	2011-02-02	Blackpool	1	C. Adam,42,g	West Ham United	3	V. Obinna,24,g;R. Keane,37,g;V. Obinna,44,g	Bloomfield Road
2010-2011	2011-02-02	Fulham	1	D. Duff,67,g	Newcastle United	0	NULL	Craven Cottage
2010-2011	2011-02-02	Bolton Wanderers	1	D. Sturridge,90,g	Wolverhampton	0	NULL	Reebok Stadium
2010-2011	2011-02-02	Blackburn Rovers	0	NULL	Tottenham Hotspur	1	P. Crouch,4,g	Ewood Park
2010-2011	2011-02-02	Birmingham City	2	N. Zigic,23,g;C. Gardner,77,pen	Manchester City	2	C. Tevez,4,g;A. Kolarov,41,g	St. Andrews
2010-2011	2011-02-01	Arsenal	2	A. Arshavin,70,g;L. Koscielny,75,g	Everton	1	L. Saha,24,g	Emirates Stadium
2010-2011	2011-02-01	Sunderland	2	P. Bardsley,4,g;K. Richardson,26,g	Chelsea	4	F. Lampard,15,pen;S. Kalou,23,g;J. Terry,60,g;N. Anelka,90,g	Stadium of Light
2010-2011	2011-02-01	Manchester United	3	W. Rooney,1,g;W. Rooney,45,g;N. Vidic,63,g	Aston Villa	1	D. Bent,58,g	Old Trafford
2010-2011	2011-02-01	West Bromwich Albion	2	P. Odemwingie,5,g;M. Fortun�,79,g	Wigan Athletic	2	C. N�Zogbia,20,g;B. Watson,43,g	The Hawthorns
2010-2011	2011-01-26	Liverpool	1	J. Pantsil,52,og	Fulham	0	NULL	Anfield
2010-2011	2011-01-25	Wigan Athletic	1	J. McCarthy,80,g	Aston Villa	2	G. Agbonlahor,50,g;A. Young,61,pen	The JJB Stadium
2010-2011	2011-01-25	Blackpool	2	C. Cathcart,15,g;D. Campbell,43,g	Manchester United	3	D. Berbatov,72,g;J. Hernandez,74,g;D. Berbatov,88,g	Bloomfield Road
2010-2011	2011-01-25	Bolton Wanderers	0	NULL	Chelsea	4	D. Drogba,11,g;F. Malouda,41,g;N. Anelka,56,g;Ramires,74,g	Reebok Stadium
2010-2011	2011-01-23	Blackburn Rovers	2	G. Tamas,41,og;D. Hoilett,47,g	West Bromwich Albion	0	NULL	Ewood Park
2010-2011	2011-01-22	Manchester United	5	D. Berbatov,2,g;D. Berbatov,31,g;R. Giggs,45,g;D. Berbatov,53,g;Nani,76,g	Birmingham City	0	NULL	Old Trafford
2010-2011	2011-01-22	Arsenal	3	R.v. Persie,22,g;R.v. Persie,58,g;R.v. Persie,85,g	Wigan Athletic	0	NULL	Emirates Stadium
2010-2011	2011-01-22	Aston Villa	1	D. Bent,18,g	Manchester City	0	NULL	Villa Park
2010-2011	2011-01-22	Wolverhampton	0	NULL	Liverpool	3	F. Torres,36,g;R. Meireles,50,g;F. Torres,90,g	Molineux Stadium
2010-2011	2011-01-22	Fulham	2	C. Dempsey,33,g;C. Dempsey,56,pen	Stoke City	0	NULL	Craven Cottage
2010-2011	2011-01-22	Newcastle United	1	F. Coloccini,59,g	Tottenham Hotspur	1	A. Lennon,90,g	St. James Park
2010-2011	2011-01-22	Blackpool	1	C. Adam,86,pen	Sunderland	2	K. Richardson,15,g;K. Richardson,36,g	Bloomfield Road
2010-2011	2011-01-22	Everton	2	D. Bilyaletdinov,77,g;M. Fellaini,90,g	West Ham United	2	J. Spector,26,g;F. Piquionne,84,g	Goodison Park
2010-2011	2011-01-16	Sunderland	1	A. Gyan,90,g	Newcastle United	1	K. Nolan,52,g	Stadium of Light
2010-2011	2011-01-16	Tottenham Hotspur	0	NULL	Manchester United	0	NULL	White Hart Lane
2010-2011	2011-01-16	Birmingham City	1	R. Johnson,49,g	Aston Villa	1	J. Collins,73,g	St. Andrews
2010-2011	2011-01-16	Liverpool	2	R. Meireles,29,g;D. Kuyt,68,pen	Everton	2	S. Distin,46,g;J. Beckford,52,g	Anfield
2010-2011	2011-01-15	West Bromwich Albion	3	P. Odemwingie,37,g;J. Morrison,52,g;P. Odemwingie,87,g	Blackpool	2	D. Vaughan,11,g;G. Taylor-Fletcher,80,g	The Hawthorns
2010-2011	2011-01-15	Manchester City	4	K. Tour�,40,g;C. Tevez,48,g;Y. Tour�,53,g;C. Tevez,66,g	Wolverhampton	3	N. Milijas,12,g;K. Doyle,68,pen;R. Zubar,85,g	City of Manchester Stadium
2010-2011	2011-01-15	Stoke City	2	D. Higginbotham,37,g;M. Etherington,63,pen	Bolton Wanderers	0	NULL	Britannia Stadium
2010-2011	2011-01-15	Wigan Athletic	1	H. Rodallega,57,g	Fulham	1	A. Johnson,86,g	The JJB Stadium
2010-2011	2011-01-15	Chelsea	2	B. Ivanovic,57,g;N. Anelka,76,g	Blackburn Rovers	0	NULL	Stamford Bridge
2010-2011	2011-01-15	West Ham United	0	NULL	Arsenal	3	R.v. Persie,13,g;T. Walcott,41,g;R.v. Persie,77,pen	Upton Park
2010-2011	2011-01-12	Blackpool	2	G. Taylor-Fletcher,12,g;D. Campbell,69,g	Liverpool	1	F. Torres,3,g	Bloomfield Road
2010-2011	2011-01-05	Wolverhampton	1	J. Bosingwa,5,og	Chelsea	0	NULL	Molineux Stadium
2010-2011	2011-01-05	Newcastle United	5	L. Best,18,g;L. Best,39,g;K. Nolan,45,g;L. Best,60,g;P. L�venkrands,64,g	West Ham United	0	NULL	St. James Park
2010-2011	2011-01-05	Arsenal	0	NULL	Manchester City	0	NULL	Emirates Stadium
2010-2011	2011-01-05	Bolton Wanderers	1	Rodrigo,54,g	Wigan Athletic	1	R. Stam,80,g	Reebok Stadium
2010-2011	2011-01-05	Aston Villa	0	NULL	Sunderland	1	P. Bardsley,80,g	Villa Park
2010-2011	2011-01-05	Everton	2	L. Saha,3,g;S. Coleman,76,g	Tottenham Hotspur	1	R.v.d. Vaart,11,g	Goodison Park
2010-2011	2011-01-05	Blackburn Rovers	3	M. Olsson,31,g;B. Mwaruwari,38,g;B. Mwaruwari,57,g	Liverpool	1	S. Gerrard,81,g	Ewood Park
2010-2011	2011-01-04	Fulham	3	S. Davies,45,g;C. Dempsey,56,g;B. Hangeland,65,g	West Bromwich Albion	0	NULL	Craven Cottage
2010-2011	2011-01-04	Manchester United	2	J. Hernandez,27,g;Nani,62,g	Stoke City	1	D. Whitehead,50,g	Old Trafford
2010-2011	2011-01-04	Blackpool	1	D. Campbell,68,g	Birmingham City	2	A. Hleb,24,g;S. Dann,89,g	Bloomfield Road
2010-2011	2011-01-02	Chelsea	3	F. Lampard,23,pen;D. Drogba,84,g;J. Terry,89,g	Aston Villa	3	A. Young,41,pen;E. Heskey,47,g;C. Clark,90,g	Stamford Bridge
2010-2011	2011-01-02	Wigan Athletic	0	NULL	Newcastle United	1	S. Ameobi,19,g	The JJB Stadium
2010-2011	2011-01-01	Sunderland	3	D. Welbeck,11,g;D. Bent,19,g;A. Gyan,89,g	Blackburn Rovers	0	NULL	Stadium of Light
2010-2011	2011-01-01	Stoke City	2	K. Jones,23,g;P. Jagielka,69,og	Everton	0	NULL	Britannia Stadium
2010-2011	2011-01-01	West Bromwich Albion	1	J. Morrison,14,g	Manchester United	2	W. Rooney,3,g;J. Hernandez,75,g	The Hawthorns
2010-2011	2011-01-01	West Ham United	2	R. Zubar,51,og;F. Sears,79,g	Wolverhampton	0	NULL	Upton Park
2010-2011	2011-01-01	Liverpool	2	F. Torres,49,g;J. Cole,90,g	Bolton Wanderers	1	K. Davies,43,g	Anfield
